RLINEv1_2   
SOURCE FILE: Ral2006_Source.txt (8 Sources)
RECEPTOR FILE: Ral2006_Receptors.txt (2 Receptors)
SURFACE FILE: Ral_2006_NO.sfc
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : N 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_RFS,
    6,    1,    8,        9.010,       21.160,        2.000,   0.103962E+07, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.819646E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.807367E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.633844E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.858151E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.649023E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.769275E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.583322E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.629676E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.437750E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.742212E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.552989E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.677441E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.523048E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.721006E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.559515E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.760321E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.597887E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.721817E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.560261E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.760013E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.574340E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.707838E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.530669E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.745949E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.552453E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.508847E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.309646E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.516449E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.351897E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.595219E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.348940E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.520378E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.320680E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.424652E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.272533E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.408892E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.262524E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.416820E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.264925E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.489293E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.357358E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.375539E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.225839E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.414103E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.282591E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.418620E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.284435E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.475835E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.294343E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.241670E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.120267E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.459230E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.308693E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.454546E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.310489E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.561800E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.432838E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.433755E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.295715E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.456193E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.296508E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.362885E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.236414E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.500674E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.320166E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.327854E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.198005E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.459532E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.296718E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.442832E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.290501E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.221329E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.114546E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.428339E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.272456E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.504613E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.274594E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.388382E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.206914E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.758688E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.418907E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.121461E+07, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.711545E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.760806E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.441651E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.712392E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.419492E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.623370E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.345292E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.914286E+05, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.408758E+05, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.578457E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.345029E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.609202E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.351464E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.652938E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.421745E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.397867E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.209243E+06, 
    6,    1,    6,        9.010,       21.160,        2.000,   0.153125E+07, 
    6,    1,    6,       12.930,       30.360,        2.000,   0.111397E+07, 
    6,    1,    6,        9.010,       21.160,        2.000,   0.101423E+07, 
    6,    1,    6,       12.930,       30.360,        2.000,   0.670599E+06, 
    6,    1,    6,        9.010,       21.160,        2.000,   0.104011E+07, 
    6,    1,    6,       12.930,       30.360,        2.000,   0.703816E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.107082E+07, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.677701E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.986489E+06, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.646780E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.900893E+06, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.599975E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.797952E+06, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.501505E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.769151E+06, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.453134E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.551518E+06, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.311272E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.804691E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.504128E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.479891E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.271075E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.633230E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.390036E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.726094E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.449909E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.523125E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.284038E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.596296E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.392655E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.577566E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.368282E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.566933E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.320050E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.779601E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.460617E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.479569E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.284540E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.573279E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.352232E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.412861E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.245510E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.369027E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.231792E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.287727E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.173034E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.276772E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.176585E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.281022E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.168917E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.358442E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.214771E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.340020E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.215137E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.437077E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.285759E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.422620E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.279466E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.278370E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.181075E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.261674E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.158734E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.249210E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.153376E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.310175E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.207107E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.287615E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.160875E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.364126E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.249209E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.248026E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.148549E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.372893E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.238224E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.226531E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.131571E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.320144E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.177209E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.292623E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.171089E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.415021E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.235039E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.411632E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.235675E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.276174E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.166469E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.390892E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.240535E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.390666E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.243553E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.322696E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.179323E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.419471E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.235205E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.575802E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.370522E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.393739E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.236598E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.282709E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.136635E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.331944E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.200982E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.503344E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.330896E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.332792E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.167133E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.424419E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.216592E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.382689E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.232988E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.450429E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.281705E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.450743E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.273601E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.354496E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.216436E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.341638E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.206275E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.381281E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.225673E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.379402E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.220219E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.568708E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.353175E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.390279E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.248053E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.256244E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.160080E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.273967E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.170719E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.179783E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.111456E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.155533E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.989063E+05, 
    6,    1,    6,        9.010,       21.160,        2.000,   0.140913E+06, 
    6,    1,    6,       12.930,       30.360,        2.000,   0.896574E+05, 
    6,    1,    6,        9.010,       21.160,        2.000,   0.146544E+06, 
    6,    1,    6,       12.930,       30.360,        2.000,   0.935640E+05, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.230580E+06, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.154170E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.187877E+06, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.125309E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.258372E+06, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.163868E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.238619E+06, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.151767E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.270740E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.174270E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.220216E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.141786E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.252271E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.163579E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.276019E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.179579E+06, 
    6,    1,    8,        9.010,       21.160,        2.000,   0.230915E+06, 
    6,    1,    8,       12.930,       30.360,        2.000,   0.152664E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.225420E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.146975E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.198687E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.127291E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.227431E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.135441E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.168273E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.103992E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.191744E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.126662E+06, 
    6,    1,    9,        9.010,       21.160,        2.000,   0.234623E+06, 
    6,    1,    9,       12.930,       30.360,        2.000,   0.153811E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.270581E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.166613E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.172207E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.110649E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.311656E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.191618E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.192553E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.111642E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.214176E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.131583E+06, 
    6,    1,   10,        9.010,       21.160,        2.000,   0.216187E+06, 
    6,    1,   10,       12.930,       30.360,        2.000,   0.145008E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.102632E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.677032E+05, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.145980E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.100256E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.119340E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.767065E+05, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.131827E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.877525E+05, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.189521E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.104840E+06, 
    6,    1,   11,        9.010,       21.160,        2.000,   0.205990E+06, 
    6,    1,   11,       12.930,       30.360,        2.000,   0.113474E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.304420E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.182030E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.220802E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.128952E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.343690E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.215252E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.262046E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.145054E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.331208E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.214434E+06, 
    6,    1,   12,        9.010,       21.160,        2.000,   0.345239E+06, 
    6,    1,   12,       12.930,       30.360,        2.000,   0.215846E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.292801E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.183944E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.247129E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.146641E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.327026E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.194840E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.397081E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.258662E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.468755E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.298494E+06, 
    6,    1,   13,        9.010,       21.160,        2.000,   0.330453E+06, 
    6,    1,   13,       12.930,       30.360,        2.000,   0.193142E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.226400E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.142234E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.224946E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.133294E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.164976E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.104404E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.354425E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.237537E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.348410E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.215033E+06, 
    6,    1,   14,        9.010,       21.160,        2.000,   0.324593E+06, 
    6,    1,   14,       12.930,       30.360,        2.000,   0.194819E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.222551E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.132668E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.308592E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.181924E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.293032E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.170333E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.234119E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.140091E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.307341E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.199281E+06, 
    6,    1,   15,        9.010,       21.160,        2.000,   0.266211E+06, 
    6,    1,   15,       12.930,       30.360,        2.000,   0.179691E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.341829E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.209615E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.371130E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.250948E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.435280E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.262563E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.223964E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.139173E+06, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.159524E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.989458E+05, 
    6,    1,   16,        9.010,       21.160,        2.000,   0.255468E+06, 
    6,    1,   16,       12.930,       30.360,        2.000,   0.172871E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.240132E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.139183E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.209245E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.127287E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.160223E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.104886E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.262715E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.160698E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.370649E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.223378E+06, 
    6,    1,   17,        9.010,       21.160,        2.000,   0.400499E+06, 
    6,    1,   17,       12.930,       30.360,        2.000,   0.247602E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.354774E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.230143E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.392503E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.241078E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.216591E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.127672E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.432399E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.269743E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.322083E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.195544E+06, 
    6,    1,   18,        9.010,       21.160,        2.000,   0.407369E+06, 
    6,    1,   18,       12.930,       30.360,        2.000,   0.259161E+06, 
    6,    1,   19,        9.010,       21.160,        2.000,   0.442578E+06, 
    6,    1,   19,       12.930,       30.360,        2.000,   0.269809E+06, 
    6,    1,    6,        9.010,       21.160,        2.000,   0.123781E+07, 
    6,    1,    6,       12.930,       30.360,        2.000,   0.934460E+06, 
    6,    1,    6,        9.010,       21.160,        2.000,   0.114849E+07, 
    6,    1,    6,       12.930,       30.360,        2.000,   0.919624E+06, 
    6,    1,    6,        9.010,       21.160,        2.000,   0.140735E+07, 
    6,    1,    6,       12.930,       30.360,        2.000,   0.110845E+07, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.143221E+07, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.115093E+07, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.140237E+07, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.109361E+07, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.125685E+07, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.982163E+06, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.151831E+07, 
    6,    1,    7,       12.930,       30.360,        2.000,   0.124084E+07, 
    6,    1,    7,        9.010,       21.160,        2.000,   0.136694E+07, 
